model,img_idx,true_class,group,hook,delta_l2,act_diff_sq
VanillaLensPINN,27,0,r270,H17_pre_linear,4.414275169372559,25.57310676574707
VanillaLensPINN,27,0,flip_h,H00_preprocess,2.5214147567749023,668.8150634765625
VanillaLensPINN,27,0,flip_h,H01_enc1,2.5214147567749023,198704.40625
VanillaLensPINN,27,0,flip_h,H02_enc2,10.597094535827637,152681.96875
VanillaLensPINN,27,0,flip_h,H03_enc3,2.8537564277648926,98853.875
VanillaLensPINN,27,0,flip_h,H04_bot,0.7562906742095947,3153838.25
VanillaLensPINN,27,0,flip_h,H08_kappa_out,2.5214147567749023,14.036680221557617
VanillaLensPINN,27,0,flip_h,H09_poisson,6.012976169586182,375985.84375
VanillaLensPINN,27,0,flip_h,H10_deflection,6.012976169586182,1099.0224609375
VanillaLensPINN,27,0,flip_h,H11_inv_lens,13.503209114074707,335.34410095214844
VanillaLensPINN,27,0,flip_h,H12_HANDOFF,1.3493744134902954,655.264404296875
VanillaLensPINN,27,0,flip_h,H13_eff3,1.3493744134902954,740104.0
VanillaLensPINN,27,0,flip_h,H13b_eff4,1.3493744134902954,220616.703125
VanillaLensPINN,27,0,flip_h,H14_eff5,1.3493744134902954,262918.25
VanillaLensPINN,27,0,flip_h,H14b_eff6,1.3493744134902954,63347.3671875
VanillaLensPINN,27,0,flip_h,H15_before_gap,1.3493744134902954,2120.327392578125
VanillaLensPINN,27,0,flip_h,H16_after_gap,1.3493744134902954,4.402426242828369
VanillaLensPINN,27,0,flip_h,H17_pre_linear,1.3493744134902954,4.402426242828369
VanillaLensPINN,27,0,flip_h_r90,H00_preprocess,0.9390087723731995,686.370361328125
VanillaLensPINN,27,0,flip_h_r90,H01_enc1,0.9390087723731995,198052.0625
VanillaLensPINN,27,0,flip_h_r90,H02_enc2,10.02570629119873,160645.46875
VanillaLensPINN,27,0,flip_h_r90,H03_enc3,4.021414756774902,124398.34375
VanillaLensPINN,27,0,flip_h_r90,H04_bot,0.43138831853866577,4033005.25
VanillaLensPINN,27,0,flip_h_r90,H08_kappa_out,0.9390087723731995,16.20278549194336
VanillaLensPINN,27,0,flip_h_r90,H09_poisson,0.26870182156562805,460351.46875
VanillaLensPINN,27,0,flip_h_r90,H10_deflection,0.26870182156562805,1260.20068359375
VanillaLensPINN,27,0,flip_h_r90,H11_inv_lens,10.926730155944824,364.4243974685669
VanillaLensPINN,27,0,flip_h_r90,H12_HANDOFF,7.604327201843262,714.1452026367188
VanillaLensPINN,27,0,flip_h_r90,H13_eff3,7.604327201843262,765033.0
VanillaLensPINN,27,0,flip_h_r90,H13b_eff4,7.604327201843262,235263.265625
VanillaLensPINN,27,0,flip_h_r90,H14_eff5,7.604327201843262,313072.78125
VanillaLensPINN,27,0,flip_h_r90,H14b_eff6,7.604327201843262,154161.78125
VanillaLensPINN,27,0,flip_h_r90,H15_before_gap,7.604327201843262,5641.72021484375
VanillaLensPINN,27,0,flip_h_r90,H16_after_gap,7.604327201843262,47.84229278564453
VanillaLensPINN,27,0,flip_h_r90,H17_pre_linear,7.604327201843262,47.84229278564453
VanillaLensPINN,27,0,flip_h_r180,H00_preprocess,2.2875077724456787,568.3616333007812
VanillaLensPINN,27,0,flip_h_r180,H01_enc1,2.2875077724456787,170334.96875
VanillaLensPINN,27,0,flip_h_r180,H02_enc2,12.325010299682617,118350.8515625
VanillaLensPINN,27,0,flip_h_r180,H03_enc3,0.5416428446769714,63384.3359375
VanillaLensPINN,27,0,flip_h_r180,H04_bot,0.5888310670852661,1920467.0
VanillaLensPINN,27,0,flip_h_r180,H08_kappa_out,2.2875077724456787,7.364688396453857
VanillaLensPINN,27,0,flip_h_r180,H09_poisson,2.8864505290985107,83172.65625
VanillaLensPINN,27,0,flip_h_r180,H10_deflection,2.8864505290985107,346.7803649902344
VanillaLensPINN,27,0,flip_h_r180,H11_inv_lens,9.526168823242188,211.8998441696167
VanillaLensPINN,27,0,flip_h_r180,H12_HANDOFF,0.7452362775802612,412.208984375
VanillaLensPINN,27,0,flip_h_r180,H13_eff3,0.7452362775802612,714229.25
VanillaLensPINN,27,0,flip_h_r180,H13b_eff4,0.7452362775802612,177849.4375
VanillaLensPINN,27,0,flip_h_r180,H14_eff5,0.7452362775802612,218234.78125
VanillaLensPINN,27,0,flip_h_r180,H14b_eff6,0.7452362775802612,64311.31640625
VanillaLensPINN,27,0,flip_h_r180,H15_before_gap,0.7452362775802612,2083.37890625
VanillaLensPINN,27,0,flip_h_r180,H16_after_gap,0.7452362775802612,3.051969528198242
VanillaLensPINN,27,0,flip_h_r180,H17_pre_linear,0.7452362775802612,3.051969528198242
VanillaLensPINN,27,0,flip_h_r270,H00_preprocess,2.521488904953003,436.58868408203125
VanillaLensPINN,27,0,flip_h_r270,H01_enc1,2.521488904953003,123441.625
VanillaLensPINN,27,0,flip_h_r270,H02_enc2,11.240386962890625,92250.6015625
VanillaLensPINN,27,0,flip_h_r270,H03_enc3,0.02700664848089218,66706.015625
VanillaLensPINN,27,0,flip_h_r270,H04_bot,0.8585131764411926,2157373.0
VanillaLensPINN,27,0,flip_h_r270,H08_kappa_out,2.521488904953003,6.8490142822265625
VanillaLensPINN,27,0,flip_h_r270,H09_poisson,0.9064347147941589,113017.328125
VanillaLensPINN,27,0,flip_h_r270,H10_deflection,0.9064347147941589,301.62164306640625
VanillaLensPINN,27,0,flip_h_r270,H11_inv_lens,14.44803524017334,190.60974407196045
VanillaLensPINN,27,0,flip_h_r270,H12_HANDOFF,1.5851032733917236,371.2916259765625
VanillaLensPINN,27,0,flip_h_r270,H13_eff3,1.5851032733917236,667826.5
VanillaLensPINN,27,0,flip_h_r270,H13b_eff4,1.5851032733917236,191976.875
VanillaLensPINN,27,0,flip_h_r270,H14_eff5,1.5851032733917236,248862.71875
VanillaLensPINN,27,0,flip_h_r270,H14b_eff6,1.5851032733917236,66551.1875
VanillaLensPINN,27,0,flip_h_r270,H15_before_gap,1.5851032733917236,1850.62890625
VanillaLensPINN,27,0,flip_h_r270,H16_after_gap,1.5851032733917236,5.470244407653809
VanillaLensPINN,27,0,flip_h_r270,H17_pre_linear,1.5851032733917236,5.470244407653809
VanillaLensPINN,36,1,e,H00_preprocess,0.0,0.0
VanillaLensPINN,36,1,e,H01_enc1,0.0,0.0
VanillaLensPINN,36,1,e,H02_enc2,0.0,0.0
VanillaLensPINN,36,1,e,H03_enc3,0.0,0.0
VanillaLensPINN,36,1,e,H04_bot,0.0,0.0
VanillaLensPINN,36,1,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,36,1,e,H09_poisson,0.0,0.0
VanillaLensPINN,36,1,e,H10_deflection,0.0,0.0
VanillaLensPINN,36,1,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,36,1,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,36,1,e,H13_eff3,0.0,0.0
VanillaLensPINN,36,1,e,H13b_eff4,0.0,0.0
VanillaLensPINN,36,1,e,H14_eff5,0.0,0.0
VanillaLensPINN,36,1,e,H14b_eff6,0.0,0.0
VanillaLensPINN,36,1,e,H15_before_gap,0.0,0.0
VanillaLensPINN,36,1,e,H16_after_gap,0.0,0.0
VanillaLensPINN,36,1,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,36,1,r90,H00_preprocess,6.981112957000732,1024.0711669921875
VanillaLensPINN,36,1,r90,H01_enc1,6.981112957000732,272500.1875
VanillaLensPINN,36,1,r90,H02_enc2,10.364046096801758,148471.078125
VanillaLensPINN,36,1,r90,H03_enc3,1.1017708778381348,69331.453125
VanillaLensPINN,36,1,r90,H04_bot,0.7191513180732727,2027235.125
VanillaLensPINN,36,1,r90,H08_kappa_out,6.981112957000732,13.435935020446777
VanillaLensPINN,36,1,r90,H09_poisson,0.8599482178688049,99673.765625
VanillaLensPINN,36,1,r90,H10_deflection,0.8599482178688049,338.3995361328125
VanillaLensPINN,36,1,r90,H11_inv_lens,4.883824348449707,206.81740951538086
VanillaLensPINN,36,1,r90,H12_HANDOFF,9.178579330444336,406.3971862792969
VanillaLensPINN,36,1,r90,H13_eff3,9.178579330444336,756149.3125
VanillaLensPINN,36,1,r90,H13b_eff4,9.178579330444336,310512.40625
VanillaLensPINN,36,1,r90,H14_eff5,9.178579330444336,232948.046875
VanillaLensPINN,36,1,r90,H14b_eff6,9.178579330444336,195744.015625
VanillaLensPINN,36,1,r90,H15_before_gap,9.178579330444336,11792.0615234375
VanillaLensPINN,36,1,r90,H16_after_gap,9.178579330444336,97.61238098144531
VanillaLensPINN,36,1,r90,H17_pre_linear,9.178579330444336,97.61238098144531
VanillaLensPINN,36,1,r180,H00_preprocess,4.766698837280273,1312.2230224609375
VanillaLensPINN,36,1,r180,H01_enc1,4.766698837280273,334054.375
VanillaLensPINN,36,1,r180,H02_enc2,4.878939151763916,151483.1875
VanillaLensPINN,36,1,r180,H03_enc3,0.49782687425613403,35877.2578125
VanillaLensPINN,36,1,r180,H04_bot,0.49913090467453003,773526.625
VanillaLensPINN,36,1,r180,H08_kappa_out,4.766698837280273,4.767302989959717
VanillaLensPINN,36,1,r180,H09_poisson,0.7694138288497925,27536.03125
VanillaLensPINN,36,1,r180,H10_deflection,0.7694138288497925,148.7979278564453
VanillaLensPINN,36,1,r180,H11_inv_lens,7.621908664703369,222.97883224487305
VanillaLensPINN,36,1,r180,H12_HANDOFF,4.105332851409912,432.195068359375
VanillaLensPINN,36,1,r180,H13_eff3,4.105332851409912,569089.0
VanillaLensPINN,36,1,r180,H13b_eff4,4.105332851409912,267088.375
VanillaLensPINN,36,1,r180,H14_eff5,4.105332851409912,334265.5
VanillaLensPINN,36,1,r180,H14b_eff6,4.105332851409912,287944.3125
VanillaLensPINN,36,1,r180,H15_before_gap,4.105332851409912,16947.484375
VanillaLensPINN,36,1,r180,H16_after_gap,4.105332851409912,24.743343353271484
VanillaLensPINN,36,1,r180,H17_pre_linear,4.105332851409912,24.743343353271484
VanillaLensPINN,36,1,r270,H00_preprocess,6.68972110748291,1024.071044921875
VanillaLensPINN,36,1,r270,H01_enc1,6.68972110748291,275377.4375
VanillaLensPINN,36,1,r270,H02_enc2,1.9868462085723877,134400.625
VanillaLensPINN,36,1,r270,H03_enc3,0.3802785277366638,66694.453125
VanillaLensPINN,36,1,r270,H04_bot,0.2679922878742218,2027564.0
VanillaLensPINN,36,1,r270,H08_kappa_out,6.68972110748291,13.529833793640137
VanillaLensPINN,36,1,r270,H09_poisson,0.5098031759262085,73084.1796875
VanillaLensPINN,36,1,r270,H10_deflection,0.5098031759262085,311.91436767578125
VanillaLensPINN,36,1,r270,H11_inv_lens,7.856934547424316,206.2854290008545
VanillaLensPINN,36,1,r270,H12_HANDOFF,8.667417526245117,405.9591064453125
VanillaLensPINN,36,1,r270,H13_eff3,8.667417526245117,743684.0
VanillaLensPINN,36,1,r270,H13b_eff4,8.667417526245117,310768.5625
VanillaLensPINN,36,1,r270,H14_eff5,8.667417526245117,251459.828125
VanillaLensPINN,36,1,r270,H14b_eff6,8.667417526245117,179153.0625
VanillaLensPINN,36,1,r270,H15_before_gap,8.667417526245117,10994.98046875
VanillaLensPINN,36,1,r270,H16_after_gap,8.667417526245117,94.33580017089844
VanillaLensPINN,36,1,r270,H17_pre_linear,8.667417526245117,94.33580017089844
VanillaLensPINN,36,1,flip_h,H00_preprocess,4.903222560882568,157.71392822265625
VanillaLensPINN,36,1,flip_h,H01_enc1,4.903222560882568,31158.408203125
VanillaLensPINN,36,1,flip_h,H02_enc2,1.1762118339538574,10539.29296875
VanillaLensPINN,36,1,flip_h,H03_enc3,0.10657791048288345,2830.251220703125
VanillaLensPINN,36,1,flip_h,H04_bot,0.07280957698822021,70729.8671875
VanillaLensPINN,36,1,flip_h,H08_kappa_out,4.903222560882568,1.3148425817489624
VanillaLensPINN,36,1,flip_h,H09_poisson,0.33954253792762756,1137.075927734375
VanillaLensPINN,36,1,flip_h,H10_deflection,0.33954253792762756,10.295536994934082
VanillaLensPINN,36,1,flip_h,H11_inv_lens,5.084160327911377,20.755990028381348
VanillaLensPINN,36,1,flip_h,H12_HANDOFF,4.875864028930664,35.082618713378906
VanillaLensPINN,36,1,flip_h,H13_eff3,4.875864028930664,434880.1875
VanillaLensPINN,36,1,flip_h,H13b_eff4,4.875864028930664,239680.9375
VanillaLensPINN,36,1,flip_h,H14_eff5,4.875864028930664,227762.5625
VanillaLensPINN,36,1,flip_h,H14b_eff6,4.875864028930664,244530.09375
VanillaLensPINN,36,1,flip_h,H15_before_gap,4.875864028930664,17465.85546875
VanillaLensPINN,36,1,flip_h,H16_after_gap,4.875864028930664,47.01759338378906
VanillaLensPINN,36,1,flip_h,H17_pre_linear,4.875864028930664,47.01759338378906
VanillaLensPINN,36,1,flip_h_r90,H00_preprocess,1.145811915397644,957.267578125
VanillaLensPINN,36,1,flip_h_r90,H01_enc1,1.145811915397644,259605.71875
VanillaLensPINN,36,1,flip_h_r90,H02_enc2,7.165563583374023,141752.734375
VanillaLensPINN,36,1,flip_h_r90,H03_enc3,0.9987925291061401,69082.578125
VanillaLensPINN,36,1,flip_h_r90,H04_bot,0.6847183108329773,2047858.625
VanillaLensPINN,36,1,flip_h_r90,H08_kappa_out,1.145811915397644,13.435739517211914
VanillaLensPINN,36,1,flip_h_r90,H09_poisson,1.2118382453918457,88102.0
VanillaLensPINN,36,1,flip_h_r90,H10_deflection,1.2118382453918457,324.08612060546875
VanillaLensPINN,36,1,flip_h_r90,H11_inv_lens,9.129993438720703,205.28721714019775
VanillaLensPINN,36,1,flip_h_r90,H12_HANDOFF,1.7719300985336304,402.4262390136719
VanillaLensPINN,36,1,flip_h_r90,H13_eff3,1.7719300985336304,727262.75
VanillaLensPINN,36,1,flip_h_r90,H13b_eff4,1.7719300985336304,282702.1875
VanillaLensPINN,36,1,flip_h_r90,H14_eff5,1.7719300985336304,214414.4375
VanillaLensPINN,36,1,flip_h_r90,H14b_eff6,1.7719300985336304,129764.46875
VanillaLensPINN,36,1,flip_h_r90,H15_before_gap,1.7719300985336304,8968.3671875
VanillaLensPINN,36,1,flip_h_r90,H16_after_gap,1.7719300985336304,8.720967292785645
VanillaLensPINN,36,1,flip_h_r90,H17_pre_linear,1.7719300985336304,8.720967292785645
VanillaLensPINN,36,1,flip_h_r180,H00_preprocess,2.8127212524414062,1300.282470703125
VanillaLensPINN,36,1,flip_h_r180,H01_enc1,2.8127212524414062,332915.0625
VanillaLensPINN,36,1,flip_h_r180,H02_enc2,6.825476169586182,150947.03125
VanillaLensPINN,36,1,flip_h_r180,H03_enc3,0.8478226661682129,37286.6484375
VanillaLensPINN,36,1,flip_h_r180,H04_bot,0.5680773854255676,821113.75
VanillaLensPINN,36,1,flip_h_r180,H08_kappa_out,2.8127212524414062,4.475292205810547
VanillaLensPINN,36,1,flip_h_r180,H09_poisson,0.7367338538169861,21634.287109375
VanillaLensPINN,36,1,flip_h_r180,H10_deflection,0.7367338538169861,138.58328247070312
VanillaLensPINN,36,1,flip_h_r180,H11_inv_lens,10.408886909484863,220.56087112426758
VanillaLensPINN,36,1,flip_h_r180,H12_HANDOFF,1.0357733964920044,426.5005798339844
VanillaLensPINN,36,1,flip_h_r180,H13_eff3,1.0357733964920044,582666.5
VanillaLensPINN,36,1,flip_h_r180,H13b_eff4,1.0357733964920044,238088.90625
VanillaLensPINN,36,1,flip_h_r180,H14_eff5,1.0357733964920044,218438.0625
VanillaLensPINN,36,1,flip_h_r180,H14b_eff6,1.0357733964920044,121145.3125
VanillaLensPINN,36,1,flip_h_r180,H15_before_gap,1.0357733964920044,7278.33203125
VanillaLensPINN,36,1,flip_h_r180,H16_after_gap,1.0357733964920044,8.720172882080078
VanillaLensPINN,36,1,flip_h_r180,H17_pre_linear,1.0357733964920044,8.720172882080078
VanillaLensPINN,36,1,flip_h_r270,H00_preprocess,2.170637607574463,1080.0968017578125
VanillaLensPINN,36,1,flip_h_r270,H01_enc1,2.170637607574463,284617.0625
VanillaLensPINN,36,1,flip_h_r270,H02_enc2,2.066927909851074,137989.1875
VanillaLensPINN,36,1,flip_h_r270,H03_enc3,0.2377435863018036,65177.8671875
VanillaLensPINN,36,1,flip_h_r270,H04_bot,0.14445361495018005,1967591.5
VanillaLensPINN,36,1,flip_h_r270,H08_kappa_out,2.170637607574463,13.69005012512207
VanillaLensPINN,36,1,flip_h_r270,H09_poisson,0.9067195057868958,59639.31640625
VanillaLensPINN,36,1,flip_h_r270,H10_deflection,0.9067195057868958,309.96783447265625
VanillaLensPINN,36,1,flip_h_r270,H11_inv_lens,7.1519575119018555,206.476806640625
VanillaLensPINN,36,1,flip_h_r270,H12_HANDOFF,3.01358962059021,406.01123046875
VanillaLensPINN,36,1,flip_h_r270,H13_eff3,3.01358962059021,723536.625
VanillaLensPINN,36,1,flip_h_r270,H13b_eff4,3.01358962059021,233077.234375
VanillaLensPINN,36,1,flip_h_r270,H14_eff5,3.01358962059021,205932.375
VanillaLensPINN,36,1,flip_h_r270,H14b_eff6,3.01358962059021,75551.8203125
VanillaLensPINN,36,1,flip_h_r270,H15_before_gap,3.01358962059021,3678.1416015625
VanillaLensPINN,36,1,flip_h_r270,H16_after_gap,3.01358962059021,12.257331848144531
VanillaLensPINN,36,1,flip_h_r270,H17_pre_linear,3.01358962059021,12.257331848144531
VanillaLensPINN,49,0,e,H00_preprocess,0.0,0.0
VanillaLensPINN,49,0,e,H01_enc1,0.0,0.0
VanillaLensPINN,49,0,e,H02_enc2,0.0,0.0
VanillaLensPINN,49,0,e,H03_enc3,0.0,0.0
VanillaLensPINN,49,0,e,H04_bot,0.0,0.0
VanillaLensPINN,49,0,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,49,0,e,H09_poisson,0.0,0.0
VanillaLensPINN,49,0,e,H10_deflection,0.0,0.0
VanillaLensPINN,49,0,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,49,0,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,49,0,e,H13_eff3,0.0,0.0
VanillaLensPINN,49,0,e,H13b_eff4,0.0,0.0
VanillaLensPINN,49,0,e,H14_eff5,0.0,0.0
VanillaLensPINN,49,0,e,H14b_eff6,0.0,0.0
VanillaLensPINN,49,0,e,H15_before_gap,0.0,0.0
VanillaLensPINN,49,0,e,H16_after_gap,0.0,0.0
VanillaLensPINN,49,0,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,49,0,r90,H00_preprocess,11.839217185974121,870.1253662109375
VanillaLensPINN,49,0,r90,H01_enc1,11.839217185974121,255829.75
VanillaLensPINN,49,0,r90,H02_enc2,13.967971801757812,180644.375
VanillaLensPINN,49,0,r90,H03_enc3,6.603607654571533,160347.375
VanillaLensPINN,49,0,r90,H04_bot,3.000572443008423,5455899.0
VanillaLensPINN,49,0,r90,H08_kappa_out,11.839217185974121,17.669822692871094
VanillaLensPINN,49,0,r90,H09_poisson,3.6781601905822754,203076.515625
VanillaLensPINN,49,0,r90,H10_deflection,3.6781601905822754,585.9397583007812
VanillaLensPINN,49,0,r90,H11_inv_lens,12.347749710083008,382.9690275192261
VanillaLensPINN,49,0,r90,H12_HANDOFF,10.728166580200195,755.9010620117188
VanillaLensPINN,49,0,r90,H13_eff3,10.728166580200195,891640.875
VanillaLensPINN,49,0,r90,H13b_eff4,10.728166580200195,405497.125
VanillaLensPINN,49,0,r90,H14_eff5,10.728166580200195,489830.5
VanillaLensPINN,49,0,r90,H14b_eff6,10.728166580200195,189830.984375
VanillaLensPINN,49,0,r90,H15_before_gap,10.728166580200195,7333.49609375
VanillaLensPINN,49,0,r90,H16_after_gap,10.728166580200195,94.60610961914062
VanillaLensPINN,49,0,r90,H17_pre_linear,10.728166580200195,94.60610961914062
VanillaLensPINN,49,0,r180,H00_preprocess,3.4440386295318604,904.3377685546875
VanillaLensPINN,49,0,r180,H01_enc1,3.4440386295318604,267404.4375
VanillaLensPINN,49,0,r180,H02_enc2,11.4754056930542,184035.1875
VanillaLensPINN,49,0,r180,H03_enc3,1.6718429327011108,84872.34375
VanillaLensPINN,49,0,r180,H04_bot,1.5153923034667969,2534156.5
VanillaLensPINN,49,0,r180,H08_kappa_out,3.4440386295318604,11.588623046875
VanillaLensPINN,49,0,r180,H09_poisson,2.250868082046509,247558.53125
VanillaLensPINN,49,0,r180,H10_deflection,2.250868082046509,573.765380859375
VanillaLensPINN,49,0,r180,H11_inv_lens,11.079263687133789,382.6778497695923
VanillaLensPINN,49,0,r180,H12_HANDOFF,2.147745132446289,737.4210205078125
VanillaLensPINN,49,0,r180,H13_eff3,2.147745132446289,763318.625
VanillaLensPINN,49,0,r180,H13b_eff4,2.147745132446289,256070.46875
VanillaLensPINN,49,0,r180,H14_eff5,2.147745132446289,283959.21875
VanillaLensPINN,49,0,r180,H14b_eff6,2.147745132446289,80905.734375
VanillaLensPINN,49,0,r180,H15_before_gap,2.147745132446289,1393.639892578125
VanillaLensPINN,49,0,r180,H16_after_gap,2.147745132446289,9.457420349121094
VanillaLensPINN,49,0,r180,H17_pre_linear,2.147745132446289,9.457420349121094
VanillaLensPINN,49,0,r270,H00_preprocess,10.98969841003418,870.1253662109375
VanillaLensPINN,49,0,r270,H01_enc1,10.98969841003418,256678.40625
VanillaLensPINN,49,0,r270,H02_enc2,12.984504699707031,184740.515625
VanillaLensPINN,49,0,r270,H03_enc3,5.054092884063721,154023.78125
VanillaLensPINN,49,0,r270,H04_bot,1.3390170335769653,5205816.0
VanillaLensPINN,49,0,r270,H08_kappa_out,10.98969841003418,18.62018394470215
VanillaLensPINN,49,0,r270,H09_poisson,0.6342728137969971,196458.953125
VanillaLensPINN,49,0,r270,H10_deflection,0.6342728137969971,603.8406982421875
VanillaLensPINN,49,0,r270,H11_inv_lens,9.891121864318848,380.1854591369629
VanillaLensPINN,49,0,r270,H12_HANDOFF,9.220992088317871,754.06787109375
VanillaLensPINN,49,0,r270,H13_eff3,9.220992088317871,875531.125
VanillaLensPINN,49,0,r270,H13b_eff4,9.220992088317871,396679.0
VanillaLensPINN,49,0,r270,H14_eff5,9.220992088317871,465098.625
VanillaLensPINN,49,0,r270,H14b_eff6,9.220992088317871,169574.3125
VanillaLensPINN,49,0,r270,H15_before_gap,9.220992088317871,5608.900390625
VanillaLensPINN,49,0,r270,H16_after_gap,9.220992088317871,62.01814270019531
VanillaLensPINN,49,0,r270,H17_pre_linear,9.220992088317871,62.01814270019531
VanillaLensPINN,49,0,flip_h,H00_preprocess,5.691675186157227,818.5316772460938
VanillaLensPINN,49,0,flip_h,H01_enc1,5.691675186157227,246106.078125
VanillaLensPINN,49,0,flip_h,H02_enc2,14.557291030883789,167420.75
VanillaLensPINN,49,0,flip_h,H03_enc3,4.548569202423096,73010.03125
VanillaLensPINN,49,0,flip_h,H04_bot,3.886115312576294,2159897.0
VanillaLensPINN,49,0,flip_h,H08_kappa_out,5.691675186157227,7.925967693328857
VanillaLensPINN,49,0,flip_h,H09_poisson,1.5385550260543823,203193.4375
VanillaLensPINN,49,0,flip_h,H10_deflection,1.5385550260543823,424.17901611328125
VanillaLensPINN,49,0,flip_h,H11_inv_lens,13.599358558654785,333.98747634887695
VanillaLensPINN,49,0,flip_h,H12_HANDOFF,1.0678962469100952,651.2666015625
VanillaLensPINN,49,0,flip_h,H13_eff3,1.0678962469100952,691357.9375
VanillaLensPINN,49,0,flip_h,H13b_eff4,1.0678962469100952,236371.625
VanillaLensPINN,49,0,flip_h,H14_eff5,1.0678962469100952,248415.875
VanillaLensPINN,49,0,flip_h,H14b_eff6,1.0678962469100952,52184.10546875
VanillaLensPINN,49,0,flip_h,H15_before_gap,1.0678962469100952,682.34765625
VanillaLensPINN,49,0,flip_h,H16_after_gap,1.0678962469100952,3.1903786659240723
VanillaLensPINN,49,0,flip_h,H17_pre_linear,1.0678962469100952,3.1903786659240723
VanillaLensPINN,49,0,flip_h_r90,H00_preprocess,11.14155387878418,741.5704345703125
VanillaLensPINN,49,0,flip_h_r90,H01_enc1,11.14155387878418,225361.03125
VanillaLensPINN,49,0,flip_h_r90,H02_enc2,10.654010772705078,174098.109375
VanillaLensPINN,49,0,flip_h_r90,H03_enc3,6.165429592132568,153269.375
VanillaLensPINN,49,0,flip_h_r90,H04_bot,1.7139079570770264,5203771.0
VanillaLensPINN,49,0,flip_h_r90,H08_kappa_out,11.14155387878418,19.0256290435791
VanillaLensPINN,49,0,flip_h_r90,H09_poisson,3.453068256378174,312465.25
VanillaLensPINN,49,0,flip_h_r90,H10_deflection,3.453068256378174,771.5369262695312
VanillaLensPINN,49,0,flip_h_r90,H11_inv_lens,12.204586029052734,386.8137607574463
VanillaLensPINN,49,0,flip_h_r90,H12_HANDOFF,7.896291732788086,756.9217529296875
VanillaLensPINN,49,0,flip_h_r90,H13_eff3,7.896291732788086,863829.125
VanillaLensPINN,49,0,flip_h_r90,H13b_eff4,7.896291732788086,365948.25
VanillaLensPINN,49,0,flip_h_r90,H14_eff5,7.896291732788086,359721.21875
VanillaLensPINN,49,0,flip_h_r90,H14b_eff6,7.896291732788086,133739.890625
VanillaLensPINN,49,0,flip_h_r90,H15_before_gap,7.896291732788086,4356.5146484375
VanillaLensPINN,49,0,flip_h_r90,H16_after_gap,7.896291732788086,47.66646194458008
VanillaLensPINN,49,0,flip_h_r90,H17_pre_linear,7.896291732788086,47.66646194458008
